id,call_date,duration,user_id
1145_271,2018-11-08,3.26,1145
1145_272,2018-12-19,1.54,1145
1145_273,2018-09-14,15.35,1145
1145_274,2018-08-22,8.44,1145
1145_275,2018-07-19,3.73,1145
1145_276,2018-05-10,9.82,1145
1145_277,2018-10-09,0.38,1145
1145_278,2018-10-24,0.0,1145
1145_279,2018-10-27,0.0,1145
1145_280,2018-12-13,6.27,1145
1145_281,2018-11-18,7.63,1145
1145_282,2018-08-31,0.12,1145
1145_283,2018-11-24,10.26,1145
1145_284,2018-04-17,1.19,1145
1145_285,2018-04-23,14.65,1145
1145_286,2018-11-29,3.15,1145
1145_287,2018-11-03,0.0,1145
1145_288,2018-04-23,12.77,1145
1145_289,2018-04-16,3.35,1145
1145_290,2018-10-17,9.02,1145
1145_291,2018-07-17,10.89,1145
1145_292,2018-08-23,10.92,1145
1145_293,2018-08-17,3.33,1145
1145_294,2018-05-01,11.42,1145
1145_295,2018-09-10,1.06,1145
1145_296,2018-11-28,11.73,1145
1145_297,2018-09-12,0.0,1145
1145_298,2018-04-20,9.03,1145
1145_299,2018-12-25,3.25,1145
1145_300,2018-07-26,4.45,1145
1145_301,2018-12-24,12.24,1145
1145_302,2018-12-26,4.85,1145
1145_303,2018-08-15,0.0,1145
1145_304,2018-04-22,15.44,1145
1145_305,2018-08-21,18.25,1145
1145_306,2018-10-07,13.14,1145
1145_307,2018-05-29,6.32,1145
1145_308,2018-12-22,4.2,1145
1145_309,2018-11-10,2.77,1145
1145_310,2018-12-22,7.36,1145
1145_311,2018-07-24,0.0,1145
1145_312,2018-07-26,0.0,1145
1145_313,2018-11-22,0.0,1145
1145_314,2018-07-19,12.79,1145
1145_315,2018-11-07,4.08,1145
1145_316,2018-09-01,7.58,1145
1145_317,2018-08-05,6.11,1145
1145_318,2018-08-15,0.0,1145
1145_319,2018-11-27,5.11,1145
1145_320,2018-07-29,21.39,1145
1145_321,2018-04-23,24.27,1145
1145_322,2018-09-28,2.25,1145
1145_323,2018-12-30,1.49,1145
1145_324,2018-08-23,3.74,1145
1145_325,2018-09-08,14.77,1145
1145_326,2018-06-20,0.0,1145
1145_327,2018-10-23,9.18,1145
1145_328,2018-09-01,14.1,1145
1145_329,2018-11-14,0.0,1145
1145_330,2018-10-08,1.12,1145
1145_331,2018-06-17,14.31,1145
1145_332,2018-11-16,17.53,1145
1145_333,2018-07-10,7.25,1145
1145_334,2018-08-13,0.0,1145
1145_335,2018-09-06,1.13,1145
1145_336,2018-09-29,2.3,1145
1145_337,2018-11-05,3.97,1145
1145_338,2018-11-27,0.0,1145
1145_339,2018-12-16,3.24,1145
1145_340,2018-06-12,0.0,1145
1145_341,2018-04-11,7.78,1145
1145_342,2018-11-20,0.0,1145
1145_343,2018-05-27,4.75,1145
1145_344,2018-10-25,14.8,1145
1145_345,2018-10-05,11.47,1145
1145_346,2018-08-17,6.61,1145
1145_347,2018-10-05,0.02,1145
1145_348,2018-12-14,0.0,1145
1145_349,2018-08-21,13.68,1145
1145_350,2018-08-31,10.71,1145
1145_351,2018-12-28,9.37,1145
1145_352,2018-10-10,10.6,1145
1145_353,2018-10-17,11.86,1145
1145_354,2018-11-13,7.85,1145
1145_355,2018-12-06,2.08,1145
1145_356,2018-09-23,11.51,1145
1145_357,2018-10-09,9.52,1145
1145_358,2018-08-19,4.17,1145
1145_359,2018-06-26,0.0,1145
1145_360,2018-07-20,11.16,1145
1145_361,2018-10-28,14.12,1145
1145_362,2018-11-26,4.39,1145
1145_363,2018-10-19,0.0,1145
1145_364,2018-04-12,0.0,1145
1145_365,2018-10-09,0.0,1145
1145_366,2018-11-12,4.99,1145
1145_367,2018-12-13,6.7,1145
1145_368,2018-07-29,10.26,1145
1145_369,2018-12-25,1.66,1145
1145_370,2018-10-06,1.22,1145
1145_371,2018-06-27,2.83,1145
1145_372,2018-10-10,7.47,1145
1145_373,2018-07-21,0.23,1145
1145_374,2018-09-15,2.23,1145
1145_375,2018-04-18,0.04,1145
1145_376,2018-12-07,2.69,1145
1145_377,2018-08-11,0.0,1145
1145_378,2018-06-14,0.0,1145
1145_379,2018-09-10,29.07,1145
1145_380,2018-10-09,0.0,1145
1145_381,2018-05-11,0.88,1145
1145_382,2018-12-21,5.01,1145
1145_383,2018-07-18,18.82,1145
1145_384,2018-10-17,12.97,1145
1145_385,2018-10-05,13.58,1145
1145_386,2018-09-09,4.03,1145
1145_387,2018-08-19,0.0,1145
1145_388,2018-10-12,5.6,1145
1145_389,2018-12-28,14.33,1145
1145_390,2018-06-30,0.0,1145
1145_391,2018-12-29,4.47,1145
1145_392,2018-12-15,5.31,1145
1145_393,2018-05-26,8.06,1145
1145_394,2018-08-01,11.51,1145
1145_395,2018-08-08,15.34,1145
1145_396,2018-07-13,17.05,1145
1145_397,2018-06-17,3.74,1145
1145_398,2018-07-03,5.64,1145
1145_399,2018-12-22,11.13,1145
1145_400,2018-06-26,13.51,1145
1145_401,2018-09-19,7.73,1145
1145_402,2018-08-12,0.0,1145
1145_403,2018-12-21,0.0,1145
1145_404,2018-10-04,0.0,1145
1145_405,2018-08-12,1.52,1145
1145_406,2018-05-08,6.59,1145
1145_407,2018-05-22,15.9,1145
1145_408,2018-05-02,18.49,1145
1145_409,2018-06-23,8.81,1145
1145_410,2018-09-06,11.67,1145
1145_411,2018-08-10,4.98,1145
1145_412,2018-08-11,0.0,1145
1145_413,2018-04-23,13.83,1145
1145_414,2018-10-18,11.77,1145
1145_415,2018-12-01,6.82,1145
1145_416,2018-11-11,0.0,1145
1145_417,2018-05-04,3.58,1145
1145_418,2018-12-04,0.0,1145
1145_419,2018-04-27,0.0,1145
1145_420,2018-10-24,12.77,1145
1145_421,2018-05-01,11.0,1145
1145_422,2018-07-18,0.0,1145
1145_423,2018-12-08,0.0,1145
1145_424,2018-07-18,7.64,1145
1145_425,2018-09-25,9.4,1145
1145_426,2018-09-29,20.01,1145
1145_427,2018-07-20,19.28,1145
1145_428,2018-11-21,13.49,1145
1145_429,2018-08-30,0.0,1145
1145_430,2018-10-17,0.0,1145
1145_431,2018-10-26,11.56,1145
1145_432,2018-10-23,19.61,1145
1145_433,2018-11-20,10.47,1145
1145_434,2018-07-04,0.65,1145
1145_435,2018-05-28,6.19,1145
1145_436,2018-09-29,0.0,1145
1145_437,2018-12-07,1.08,1145
1145_438,2018-09-13,0.0,1145
1145_439,2018-12-26,0.0,1145
1145_440,2018-08-28,0.0,1145
1145_441,2018-11-18,10.26,1145
1145_442,2018-06-09,8.91,1145
1145_443,2018-12-06,0.0,1145
1145_444,2018-08-10,0.48,1145
1145_445,2018-06-23,6.37,1145
1145_446,2018-05-04,0.35,1145
1145_447,2018-04-16,0.0,1145
1145_448,2018-12-24,1.95,1145
1145_449,2018-11-22,11.21,1145
1145_450,2018-07-30,0.0,1145
1145_451,2018-06-07,0.0,1145
1145_452,2018-08-29,0.32,1145
1145_453,2018-06-01,13.05,1145
1145_454,2018-11-26,1.03,1145
1145_455,2018-10-13,5.17,1145
1145_456,2018-12-25,0.0,1145
1145_457,2018-12-10,13.99,1145
1145_458,2018-09-05,0.0,1145
1145_459,2018-05-01,4.32,1145
1145_460,2018-08-13,19.93,1145
1145_461,2018-08-11,0.0,1145
1145_462,2018-04-27,5.52,1145
1145_463,2018-09-07,2.82,1145
1145_464,2018-04-21,8.66,1145
1145_465,2018-08-18,11.7,1145
1145_466,2018-06-24,8.3,1145
1145_467,2018-08-02,9.28,1145
1145_468,2018-12-13,8.1,1145
1145_469,2018-12-06,6.91,1145
1145_470,2018-07-01,11.32,1145
1145_471,2018-05-02,11.68,1145
1145_472,2018-10-30,0.0,1145
1145_473,2018-12-07,3.44,1145
1145_474,2018-10-26,15.84,1145
1145_475,2018-06-18,0.13,1145
1145_476,2018-10-01,0.0,1145
1145_477,2018-10-17,11.05,1145
1145_478,2018-09-05,2.93,1145
1145_479,2018-04-22,5.12,1145
1145_480,2018-07-31,14.13,1145
1145_481,2018-08-02,0.0,1145
1145_482,2018-08-12,1.52,1145
1145_483,2018-05-18,8.12,1145
1145_484,2018-11-30,9.4,1145
1145_485,2018-08-28,0.0,1145
1145_486,2018-07-11,4.56,1145
1145_487,2018-05-03,4.95,1145
1145_488,2018-08-19,6.99,1145
1145_489,2018-07-12,5.96,1145
1145_490,2018-09-03,23.51,1145
1145_491,2018-04-14,3.56,1145
1145_492,2018-09-13,1.57,1145
1145_493,2018-07-15,5.59,1145
1145_494,2018-08-03,18.26,1145
1145_495,2018-08-08,5.24,1145
1145_496,2018-06-28,0.0,1145
1145_497,2018-09-28,2.79,1145
1145_498,2018-12-21,6.76,1145
1145_499,2018-08-04,9.09,1145
1145_500,2018-08-04,0.0,1145
1145_501,2018-04-28,1.54,1145
1145_502,2018-10-06,4.1,1145
1145_503,2018-04-24,6.94,1145
1145_504,2018-12-27,15.28,1145
1145_505,2018-05-14,4.36,1145
1145_506,2018-09-05,0.4,1145
1145_507,2018-09-09,7.5,1145
1145_508,2018-06-18,0.0,1145
1145_509,2018-08-03,4.18,1145
1145_510,2018-07-16,9.21,1145
1145_511,2018-10-25,3.23,1145
1145_512,2018-08-27,8.34,1145
1145_513,2018-11-18,8.59,1145
1145_514,2018-08-17,12.5,1145
1145_515,2018-07-11,4.78,1145
1145_516,2018-11-10,9.62,1145
1145_517,2018-09-15,0.0,1145
1145_518,2018-04-19,0.0,1145
1145_519,2018-04-21,10.19,1145
1145_520,2018-07-31,0.0,1145
1145_521,2018-09-14,9.48,1145
1145_522,2018-05-19,0.0,1145
1145_523,2018-11-29,0.0,1145
1145_524,2018-05-14,0.0,1145
1145_525,2018-05-11,3.02,1145
1145_526,2018-05-29,15.53,1145
1145_527,2018-06-25,11.35,1145
1145_528,2018-04-11,0.0,1145
1145_529,2018-06-22,7.05,1145
1145_530,2018-07-25,14.33,1145
1145_531,2018-09-23,6.83,1145
1145_532,2018-09-29,4.43,1145
1145_533,2018-10-11,6.69,1145
1145_534,2018-05-23,0.0,1145
1145_535,2018-06-11,1.26,1145
1145_536,2018-08-14,3.66,1145
1145_537,2018-09-12,0.0,1145
1145_538,2018-05-31,2.86,1145
1145_539,2018-10-29,3.14,1145
1145_540,2018-07-10,1.18,1145
1145_541,2018-09-21,3.52,1145
1145_542,2018-04-16,7.02,1145
1145_543,2018-12-30,5.97,1145
1145_544,2018-12-08,0.0,1145
1145_545,2018-08-25,7.35,1145
1145_546,2018-06-14,4.11,1145
1145_547,2018-04-24,12.73,1145
1145_548,2018-10-26,0.35,1145
1145_549,2018-08-21,8.55,1145
1145_550,2018-07-07,3.72,1145
1145_551,2018-12-16,0.0,1145
1145_552,2018-07-06,7.88,1145
1145_553,2018-09-07,13.2,1145
1145_554,2018-08-05,8.77,1145
1145_555,2018-04-11,0.0,1145
1145_556,2018-08-24,10.32,1145
1145_557,2018-08-18,5.47,1145
1145_558,2018-05-23,11.18,1145
1145_559,2018-05-03,5.99,1145
1145_560,2018-05-12,7.64,1145
1145_561,2018-08-16,2.51,1145
1145_562,2018-12-31,6.17,1145
1145_563,2018-12-03,14.05,1145
1145_564,2018-04-22,8.67,1145
1145_565,2018-05-20,0.71,1145
1145_566,2018-07-12,4.37,1145
1145_567,2018-08-04,10.5,1145
1145_568,2018-06-12,7.73,1145
1145_569,2018-12-25,1.58,1145
1145_570,2018-11-05,0.0,1145
1145_571,2018-12-04,11.51,1145
1145_572,2018-09-05,7.19,1145
1145_573,2018-07-05,6.91,1145
1145_574,2018-04-15,0.0,1145
1145_575,2018-04-17,7.03,1145
1145_576,2018-11-04,15.34,1145
1145_577,2018-08-23,13.54,1145
1145_578,2018-07-12,6.5,1145
1145_579,2018-06-05,10.16,1145
1145_580,2018-06-24,0.0,1145
1145_581,2018-09-13,3.9,1145
1145_582,2018-07-30,22.89,1145
1145_583,2018-11-09,10.5,1145
1145_584,2018-11-05,8.74,1145
1145_585,2018-05-31,0.0,1145
1145_586,2018-10-26,9.98,1145
1145_587,2018-11-09,0.0,1145
1145_588,2018-12-07,13.78,1145
1145_589,2018-11-02,2.34,1145
1145_590,2018-07-10,3.87,1145
1145_591,2018-05-04,2.85,1145
1145_592,2018-06-10,0.0,1145
1145_593,2018-06-16,3.95,1145
1145_594,2018-12-03,17.77,1145
1145_595,2018-11-11,3.74,1145
1145_596,2018-09-22,4.11,1145
1145_597,2018-08-18,8.97,1145
1145_598,2018-11-03,6.99,1145
1145_599,2018-12-30,15.97,1145
1145_600,2018-09-17,14.76,1145
1145_601,2018-07-23,0.0,1145
1145_602,2018-09-20,2.79,1145
1145_603,2018-05-28,7.26,1145
1145_604,2018-12-17,8.54,1145
1145_605,2018-11-08,0.0,1145
1145_606,2018-08-08,0.0,1145
1145_607,2018-07-27,3.91,1145
1145_608,2018-11-12,0.0,1145
1145_609,2018-07-08,4.59,1145
1145_610,2018-08-04,8.44,1145
1145_611,2018-09-08,6.41,1145
1146_0,2018-12-06,1.92,1146
1146_1,2018-08-05,22.37,1146
1146_2,2018-08-20,5.24,1146
1146_3,2018-07-17,4.78,1146
1146_4,2018-07-14,0.06,1146
1146_5,2018-06-11,8.91,1146
1146_6,2018-09-11,13.34,1146
1146_7,2018-07-06,13.33,1146
1146_8,2018-09-14,0.0,1146
1146_9,2018-06-09,0.3,1146
1146_10,2018-08-21,3.06,1146
1146_11,2018-09-18,2.65,1146
1146_12,2018-10-01,7.23,1146
1146_13,2018-07-01,0.0,1146
1146_14,2018-11-27,0.0,1146
1146_15,2018-06-18,10.45,1146
1146_16,2018-09-06,4.88,1146
1146_17,2018-09-04,12.06,1146
1146_18,2018-10-10,7.02,1146
1146_19,2018-07-30,22.17,1146
1146_20,2018-12-29,5.04,1146
1146_21,2018-12-08,5.65,1146
1146_22,2018-06-03,5.52,1146
1146_23,2018-06-18,15.74,1146
1146_24,2018-08-25,15.16,1146
1146_25,2018-10-15,4.16,1146
1146_26,2018-10-29,17.2,1146
1146_27,2018-07-30,7.05,1146
1146_28,2018-12-02,5.77,1146
1146_29,2018-06-27,0.0,1146
1146_30,2018-12-20,0.0,1146
1146_31,2018-07-29,0.0,1146
1146_32,2018-10-20,10.81,1146
1146_33,2018-06-17,3.05,1146
1146_34,2018-10-21,11.21,1146
1146_35,2018-07-24,0.0,1146
1146_36,2018-11-07,0.0,1146
1146_37,2018-12-29,0.0,1146
1146_38,2018-11-07,15.36,1146
1146_39,2018-05-27,11.87,1146
1146_40,2018-05-26,15.5,1146
1146_41,2018-10-24,0.0,1146
1146_42,2018-07-01,6.51,1146
1146_43,2018-10-30,13.74,1146
1146_44,2018-10-30,8.1,1146
1146_45,2018-12-13,0.0,1146
1146_46,2018-12-27,9.69,1146
1146_47,2018-12-29,5.44,1146
1146_48,2018-06-26,17.0,1146
1146_49,2018-06-05,0.0,1146
1146_50,2018-08-12,3.1,1146
1146_51,2018-08-11,7.02,1146
1146_52,2018-10-27,8.98,1146
1146_53,2018-09-14,8.67,1146
1146_54,2018-11-06,3.82,1146
1146_55,2018-08-02,11.39,1146
1146_56,2018-11-28,0.0,1146
1146_57,2018-12-19,2.36,1146
1146_58,2018-11-13,11.79,1146
1146_59,2018-10-18,0.0,1146
1146_60,2018-06-01,11.82,1146
1146_61,2018-10-15,19.43,1146
1146_62,2018-06-10,9.88,1146
1146_63,2018-11-03,10.52,1146
1146_64,2018-08-18,9.06,1146
1146_65,2018-11-08,9.21,1146
1146_66,2018-07-23,10.77,1146
1146_67,2018-11-11,3.24,1146
1146_68,2018-09-01,14.31,1146
1146_69,2018-08-12,0.89,1146
1146_70,2018-10-28,12.43,1146
1146_71,2018-09-06,6.46,1146
1146_72,2018-09-14,21.59,1146
1146_73,2018-12-10,8.41,1146
1146_74,2018-09-20,6.58,1146
1146_75,2018-10-12,3.99,1146
1146_76,2018-08-15,14.2,1146
1146_77,2018-05-28,11.22,1146
1146_78,2018-09-08,4.17,1146
1146_79,2018-10-11,21.35,1146
1146_80,2018-07-16,14.08,1146
1146_81,2018-07-02,10.53,1146
1146_82,2018-10-27,2.46,1146
1146_83,2018-08-18,0.0,1146
1146_84,2018-12-19,0.0,1146
1146_85,2018-12-20,12.95,1146
1146_86,2018-09-12,11.91,1146
1146_87,2018-07-06,0.0,1146
1146_88,2018-11-17,0.0,1146
1146_89,2018-07-09,2.1,1146
1146_90,2018-06-17,13.5,1146
1146_91,2018-07-12,0.0,1146
1146_92,2018-08-16,4.97,1146
1146_93,2018-11-01,15.81,1146
1146_94,2018-06-01,1.19,1146
1146_95,2018-08-03,10.43,1146
1146_96,2018-10-25,7.13,1146
1146_97,2018-06-20,11.44,1146
1146_98,2018-06-27,6.45,1146
1146_99,2018-11-26,8.34,1146
1146_100,2018-06-21,6.37,1146
1146_101,2018-08-25,1.63,1146
1146_102,2018-06-06,4.81,1146
1146_103,2018-11-09,0.0,1146
1146_104,2018-07-23,9.03,1146
1146_105,2018-07-02,1.86,1146
1146_106,2018-10-18,9.38,1146
1146_107,2018-10-19,0.0,1146
1146_108,2018-12-26,15.07,1146
1146_109,2018-10-24,1.04,1146
1146_110,2018-09-08,14.99,1146
1146_111,2018-08-27,0.0,1146
1146_112,2018-12-30,19.77,1146
1146_113,2018-09-18,3.71,1146
1146_114,2018-05-30,2.17,1146
1146_115,2018-08-09,6.82,1146
1146_116,2018-06-22,1.95,1146
1146_117,2018-07-05,2.95,1146
1146_118,2018-07-17,7.75,1146
1146_119,2018-10-20,0.0,1146
1146_120,2018-07-05,12.34,1146
1146_121,2018-12-22,15.13,1146
1146_122,2018-07-02,0.06,1146
1146_123,2018-09-18,13.4,1146
1146_124,2018-10-02,0.0,1146
1146_125,2018-10-23,8.02,1146
1146_126,2018-08-09,0.0,1146
1146_127,2018-08-24,0.0,1146
1146_128,2018-10-23,5.64,1146
1146_129,2018-06-28,6.78,1146
1146_130,2018-05-27,13.91,1146
1146_131,2018-08-21,17.58,1146
1146_132,2018-11-05,13.28,1146
1146_133,2018-09-08,2.65,1146
1146_134,2018-06-29,19.51,1146
1146_135,2018-12-21,3.78,1146
1146_136,2018-09-04,7.06,1146
1146_137,2018-08-28,0.0,1146
1146_138,2018-07-18,5.95,1146
1146_139,2018-08-01,0.0,1146
1146_140,2018-10-08,2.33,1146
1146_141,2018-11-21,0.73,1146
1146_142,2018-11-18,12.56,1146
1146_143,2018-07-06,12.82,1146
1146_144,2018-10-14,0.0,1146
1146_145,2018-09-29,1.09,1146
1146_146,2018-10-28,1.1,1146
1146_147,2018-10-18,7.83,1146
1146_148,2018-09-07,9.96,1146
1146_149,2018-10-28,4.4,1146
1146_150,2018-08-13,8.32,1146
1146_151,2018-06-04,0.0,1146
1146_152,2018-07-27,6.86,1146
1146_153,2018-07-18,1.33,1146
1146_154,2018-12-16,13.09,1146
1146_155,2018-08-07,3.1,1146
1146_156,2018-12-18,8.13,1146
1146_157,2018-12-10,8.13,1146
1146_158,2018-10-21,5.28,1146
1146_159,2018-11-14,1.04,1146
1146_160,2018-06-17,3.79,1146
1146_161,2018-06-25,10.44,1146
1146_162,2018-12-14,13.07,1146
1146_163,2018-09-16,3.91,1146
1146_164,2018-10-04,10.73,1146
1146_165,2018-11-27,8.07,1146
1146_166,2018-11-11,18.81,1146
1146_167,2018-10-09,2.7,1146
1146_168,2018-10-28,12.35,1146
1146_169,2018-06-23,17.56,1146
1146_170,2018-09-23,11.53,1146
1146_171,2018-07-17,10.39,1146
1146_172,2018-11-24,5.7,1146
1146_173,2018-06-03,0.0,1146
1146_174,2018-09-05,16.17,1146
1146_175,2018-08-10,6.11,1146
1146_176,2018-12-14,3.74,1146
1146_177,2018-08-12,8.54,1146
1146_178,2018-12-19,7.37,1146
1146_179,2018-12-30,0.0,1146
1146_180,2018-07-03,13.9,1146
1146_181,2018-12-21,0.0,1146
1146_182,2018-12-17,6.41,1146
1146_183,2018-11-09,13.44,1146
1146_184,2018-12-21,11.21,1146
1146_185,2018-12-09,9.2,1146
1146_186,2018-10-25,7.53,1146
1146_187,2018-08-10,6.1,1146
1146_188,2018-12-04,10.56,1146
1146_189,2018-08-29,10.64,1146
1146_190,2018-06-30,0.0,1146
1146_191,2018-09-26,8.04,1146
1146_192,2018-06-04,18.52,1146
1146_193,2018-06-07,2.19,1146
1146_194,2018-06-26,2.89,1146
1146_195,2018-07-28,7.59,1146
1146_196,2018-11-15,8.62,1146
1146_197,2018-12-05,13.54,1146
1146_198,2018-11-25,3.9,1146
1146_199,2018-12-18,4.78,1146
1146_200,2018-10-27,5.03,1146
1146_201,2018-08-01,8.23,1146
1146_202,2018-08-14,9.15,1146
1146_203,2018-10-02,4.12,1146
1146_204,2018-10-06,4.74,1146
1146_205,2018-11-02,13.98,1146
1146_206,2018-10-19,2.99,1146
1146_207,2018-06-25,0.65,1146
1146_208,2018-12-13,4.05,1146
1146_209,2018-11-20,13.51,1146
1146_210,2018-11-22,4.0,1146
1146_211,2018-10-03,7.61,1146
1146_212,2018-10-08,1.31,1146
1146_213,2018-12-26,7.65,1146
1146_214,2018-11-20,8.56,1146
1146_215,2018-05-29,5.2,1146
1146_216,2018-12-17,0.0,1146
1146_217,2018-12-13,3.71,1146
1146_218,2018-07-05,3.93,1146
1146_219,2018-12-19,1.56,1146
1146_220,2018-09-29,16.0,1146
1146_221,2018-10-03,1.3,1146
1146_222,2018-10-21,0.0,1146
1146_223,2018-07-09,7.66,1146
1146_224,2018-09-23,3.92,1146
1146_225,2018-10-03,14.13,1146
1146_226,2018-10-06,3.06,1146
1146_227,2018-11-24,8.13,1146
1146_228,2018-11-13,5.18,1146
1146_229,2018-12-06,4.01,1146
1146_230,2018-09-01,10.96,1146
1146_231,2018-08-01,0.0,1146
1146_232,2018-12-06,11.45,1146
1146_233,2018-09-05,0.0,1146
1146_234,2018-06-16,6.27,1146
1146_235,2018-07-15,6.33,1146
1146_236,2018-10-04,8.58,1146
1146_237,2018-08-20,5.42,1146
1146_238,2018-07-18,15.77,1146
1146_239,2018-07-03,0.0,1146
1146_240,2018-10-03,0.0,1146
1146_241,2018-11-20,3.19,1146
1146_242,2018-11-10,3.76,1146
1146_243,2018-10-15,7.66,1146
1146_244,2018-12-24,6.43,1146
1146_245,2018-12-01,15.47,1146
1146_246,2018-06-23,10.98,1146
1146_247,2018-07-16,9.67,1146
1146_248,2018-11-02,15.27,1146
1146_249,2018-11-09,0.08,1146
1146_250,2018-10-16,5.86,1146
1146_251,2018-11-01,22.95,1146
1146_252,2018-07-10,2.82,1146
1146_253,2018-06-01,0.0,1146
1146_254,2018-09-05,0.0,1146
1146_255,2018-07-13,0.0,1146
1146_256,2018-12-31,6.58,1146
1146_257,2018-10-01,9.67,1146
1146_258,2018-09-16,5.16,1146
1146_259,2018-10-01,6.0,1146
1146_260,2018-11-20,17.09,1146
1146_261,2018-09-29,11.22,1146
1146_262,2018-11-05,12.25,1146
1146_263,2018-06-28,6.54,1146
1146_264,2018-06-06,2.46,1146
1146_265,2018-05-28,0.0,1146
1146_266,2018-11-08,16.32,1146
1146_267,2018-08-22,0.0,1146
1146_268,2018-08-18,4.05,1146
1146_269,2018-05-30,11.67,1146
1146_270,2018-08-25,8.73,1146
1146_271,2018-12-10,0.0,1146
1146_272,2018-08-25,12.33,1146
1146_273,2018-12-05,16.04,1146
1146_274,2018-07-04,12.63,1146
1146_275,2018-08-09,13.78,1146
1146_276,2018-06-05,6.77,1146
1146_277,2018-07-20,14.92,1146
1146_278,2018-11-26,11.97,1146
1146_279,2018-09-26,0.0,1146
1146_280,2018-11-04,7.48,1146
1146_281,2018-10-27,0.0,1146
1146_282,2018-11-11,2.25,1146
1146_283,2018-07-20,11.36,1146
1146_284,2018-11-14,4.34,1146
1146_285,2018-11-02,9.3,1146
1146_286,2018-08-30,16.31,1146
1146_287,2018-08-05,5.26,1146
1146_288,2018-08-08,4.48,1146
1146_289,2018-09-23,4.24,1146
1146_290,2018-12-13,8.16,1146
1146_291,2018-06-21,6.1,1146
1146_292,2018-10-10,0.29,1146
1146_293,2018-06-16,5.13,1146
1146_294,2018-07-13,8.38,1146
1146_295,2018-07-20,9.9,1146
1146_296,2018-12-20,10.09,1146
1146_297,2018-09-17,0.0,1146
1146_298,2018-07-04,3.13,1146
1146_299,2018-10-06,15.46,1146
1146_300,2018-06-18,1.21,1146
1146_301,2018-07-09,3.3,1146
1146_302,2018-09-08,6.76,1146
1146_303,2018-12-17,7.35,1146
1146_304,2018-10-31,13.58,1146
1146_305,2018-06-15,16.05,1146
1146_306,2018-10-28,7.04,1146
1146_307,2018-12-15,5.52,1146
1146_308,2018-08-25,16.48,1146
1146_309,2018-08-27,0.0,1146
1146_310,2018-07-09,3.54,1146
1146_311,2018-07-20,0.59,1146
1146_312,2018-09-29,0.0,1146
1146_313,2018-08-25,3.84,1146
1146_314,2018-06-11,10.3,1146
1146_315,2018-12-31,2.51,1146
1146_316,2018-10-15,0.0,1146
1146_317,2018-10-24,11.3,1146
1146_318,2018-08-08,0.0,1146
1146_319,2018-10-14,17.87,1146
1146_320,2018-09-02,2.96,1146
1146_321,2018-10-20,5.61,1146
1146_322,2018-09-24,8.12,1146
1146_323,2018-10-14,3.76,1146
1146_324,2018-07-04,0.0,1146
1146_325,2018-06-05,8.96,1146
1146_326,2018-08-10,9.76,1146
1146_327,2018-08-18,8.44,1146
1146_328,2018-06-08,0.72,1146
1146_329,2018-07-19,0.0,1146
1146_330,2018-08-30,0.0,1146
1146_331,2018-10-16,11.16,1146
1146_332,2018-10-31,12.31,1146
1146_333,2018-05-31,16.02,1146
1146_334,2018-09-20,0.0,1146
1146_335,2018-12-12,9.56,1146
1146_336,2018-10-02,0.0,1146
1146_337,2018-07-29,16.69,1146
1146_338,2018-11-29,0.0,1146
1146_339,2018-07-13,3.5,1146
1146_340,2018-07-27,0.0,1146
1146_341,2018-05-27,16.15,1146
1146_342,2018-09-09,8.05,1146
1146_343,2018-06-19,2.58,1146
1146_344,2018-06-17,12.39,1146
1146_345,2018-10-09,11.85,1146
1146_346,2018-09-26,0.0,1146
1146_347,2018-07-31,6.83,1146
1146_348,2018-06-06,5.22,1146
1146_349,2018-07-12,7.28,1146
1146_350,2018-06-03,9.46,1146
1146_351,2018-12-17,0.0,1146
1146_352,2018-11-01,17.72,1146
1146_353,2018-06-27,3.32,1146
1146_354,2018-06-29,2.53,1146
1146_355,2018-08-23,6.79,1146
1146_356,2018-09-20,12.77,1146
1146_357,2018-09-14,5.49,1146
1146_358,2018-06-12,3.24,1146
1146_359,2018-12-30,8.31,1146
1146_360,2018-08-11,9.91,1146
1146_361,2018-09-20,0.0,1146
1146_362,2018-09-23,3.97,1146
1146_363,2018-09-03,0.0,1146
1146_364,2018-11-29,7.51,1146
1146_365,2018-11-20,19.22,1146
1146_366,2018-11-25,0.0,1146
1146_367,2018-11-10,5.6,1146
1146_368,2018-06-10,6.51,1146
1146_369,2018-10-16,13.02,1146
1146_370,2018-09-01,0.0,1146
1146_371,2018-10-29,9.7,1146
1146_372,2018-09-14,22.27,1146
1146_373,2018-08-12,5.66,1146
1146_374,2018-06-06,2.35,1146
1146_375,2018-09-08,4.49,1146
1146_376,2018-10-03,15.15,1146
1146_377,2018-09-25,2.62,1146
1146_378,2018-11-12,5.68,1146
1146_379,2018-07-28,7.82,1146
1146_380,2018-06-30,1.62,1146
1146_381,2018-11-16,8.39,1146
1146_382,2018-06-23,8.79,1146
1146_383,2018-07-15,14.34,1146
1146_384,2018-09-02,0.0,1146
1146_385,2018-12-15,15.84,1146
1146_386,2018-09-17,14.59,1146
1146_387,2018-07-06,3.59,1146
1146_388,2018-08-17,6.07,1146
1146_389,2018-10-12,17.38,1146
1146_390,2018-07-14,7.17,1146
1146_391,2018-09-01,6.55,1146
1146_392,2018-07-29,1.76,1146
1146_393,2018-06-07,7.26,1146
1146_394,2018-12-06,3.56,1146
