,id,mb_used,session_date,user_id
19845,1066_326,594.58,2018-08-12,1066
19846,1066_327,183.06,2018-07-25,1066
19847,1066_328,307.55,2018-11-15,1066
19848,1066_329,335.34,2018-07-20,1066
19849,1066_330,110.57,2018-07-17,1066
19850,1066_331,715.67,2018-09-04,1066
19851,1066_332,540.77,2018-09-25,1066
19852,1066_333,943.89,2018-08-29,1066
19853,1066_334,607.32,2018-08-08,1066
19854,1066_335,0.0,2018-10-11,1066
19855,1066_336,0.0,2018-09-07,1066
19856,1066_337,20.84,2018-08-03,1066
19857,1066_338,283.18,2018-07-21,1066
19858,1066_339,0.0,2018-12-21,1066
19859,1066_340,214.01,2018-07-01,1066
19860,1066_341,0.0,2018-09-15,1066
19861,1066_342,629.24,2018-08-08,1066
19862,1066_343,569.3,2018-09-03,1066
19863,1066_344,272.62,2018-12-04,1066
19864,1066_345,332.84,2018-10-30,1066
19865,1066_346,147.15,2018-08-24,1066
19866,1066_347,53.48,2018-07-02,1066
19867,1066_348,0.0,2018-10-08,1066
19868,1066_349,25.9,2018-11-21,1066
19869,1066_350,43.89,2018-12-15,1066
19870,1066_351,0.0,2018-08-24,1066
19871,1066_352,243.33,2018-10-11,1066
19872,1066_353,479.15,2018-11-23,1066
19873,1066_354,521.07,2018-08-28,1066
19874,1066_355,294.87,2018-08-29,1066
19875,1066_356,493.11,2018-10-27,1066
19876,1066_357,197.86,2018-06-26,1066
19877,1066_358,3.49,2018-11-16,1066
19878,1066_359,234.28,2018-12-24,1066
19879,1066_360,0.0,2018-10-17,1066
19880,1066_361,142.63,2018-08-27,1066
19881,1066_362,75.37,2018-11-10,1066
19882,1066_363,0.0,2018-11-20,1066
19883,1066_364,371.58,2018-12-16,1066
19884,1066_365,936.29,2018-10-20,1066
19885,1066_366,476.25,2018-10-14,1066
19886,1066_367,139.22,2018-10-11,1066
19887,1066_368,448.58,2018-08-03,1066
19888,1066_369,415.95,2018-11-14,1066
19889,1066_370,709.21,2018-12-30,1066
19890,1066_371,819.64,2018-12-25,1066
19891,1066_372,242.87,2018-08-06,1066
19892,1066_373,128.06,2018-07-06,1066
19893,1066_374,42.15,2018-09-03,1066
19894,1066_375,20.49,2018-11-08,1066
19895,1066_376,235.72,2018-10-23,1066
19896,1066_377,756.23,2018-12-15,1066
19897,1066_378,285.44,2018-10-20,1066
19898,1066_379,0.0,2018-10-08,1066
19899,1067_0,49.68,2018-07-29,1067
19900,1067_1,0.0,2018-04-26,1067
19901,1067_2,350.36,2018-12-31,1067
19902,1067_3,637.74,2018-06-17,1067
19903,1067_4,0.0,2018-09-12,1067
19904,1067_5,235.84,2018-09-20,1067
19905,1067_6,149.12,2018-05-30,1067
19906,1067_7,347.13,2018-07-08,1067
19907,1067_8,264.65,2018-11-16,1067
19908,1067_9,30.13,2018-12-02,1067
19909,1067_10,446.13,2018-06-14,1067
19910,1067_11,148.83,2018-09-14,1067
19911,1067_12,544.81,2018-08-26,1067
19912,1067_13,820.15,2018-04-26,1067
19913,1067_14,0.0,2018-06-02,1067
19914,1067_15,48.36,2018-07-28,1067
19915,1067_16,0.0,2018-10-01,1067
19916,1067_17,285.81,2018-08-02,1067
19917,1067_18,535.54,2018-12-21,1067
19918,1067_19,346.24,2018-11-01,1067
19919,1067_20,234.59,2018-10-25,1067
19920,1067_21,68.25,2018-10-12,1067
19921,1067_22,321.35,2018-11-09,1067
19922,1067_23,72.05,2018-09-24,1067
19923,1067_24,53.95,2018-05-05,1067
19924,1067_25,0.0,2018-09-21,1067
19925,1067_26,421.02,2018-10-27,1067
19926,1067_27,101.44,2018-07-14,1067
19927,1067_28,548.88,2018-10-02,1067
19928,1067_29,252.23,2018-10-29,1067
19929,1067_30,0.0,2018-08-17,1067
19930,1067_31,75.64,2018-11-27,1067
19931,1067_32,234.87,2018-09-28,1067
19932,1067_33,638.8,2018-07-14,1067
19933,1067_34,125.12,2018-12-23,1067
19934,1067_35,57.38,2018-11-08,1067
19935,1067_36,210.28,2018-04-26,1067
19936,1067_37,696.88,2018-09-12,1067
19937,1067_38,0.0,2018-07-21,1067
19938,1067_39,0.0,2018-06-22,1067
19939,1067_40,0.0,2018-07-16,1067
19940,1067_41,0.0,2018-09-24,1067
19941,1067_42,763.54,2018-06-24,1067
19942,1067_43,942.58,2018-10-15,1067
19943,1067_44,408.92,2018-11-17,1067
19944,1067_45,706.3,2018-12-15,1067
19945,1067_46,566.52,2018-05-14,1067
19946,1067_47,0.0,2018-06-21,1067
19947,1067_48,97.95,2018-11-15,1067
19948,1067_49,792.57,2018-04-13,1067
19949,1067_50,23.44,2018-10-19,1067
19950,1067_51,366.61,2018-11-21,1067
19951,1067_52,21.56,2018-09-21,1067
19952,1067_53,291.23,2018-04-21,1067
19953,1067_54,776.98,2018-06-21,1067
19954,1067_55,754.46,2018-06-23,1067
19955,1067_56,190.29,2018-12-04,1067
19956,1067_57,1.62,2018-07-28,1067
19957,1067_58,82.53,2018-08-16,1067
19958,1067_59,454.77,2018-07-08,1067
19959,1067_60,57.45,2018-06-11,1067
19960,1067_61,324.48,2018-06-23,1067
19961,1067_62,247.91,2018-09-06,1067
19962,1067_63,198.2,2018-11-27,1067
19963,1067_64,835.01,2018-04-14,1067
19964,1067_65,484.29,2018-10-28,1067
19965,1067_66,530.87,2018-12-05,1067
19966,1067_67,661.14,2018-06-08,1067
19967,1067_68,53.0,2018-09-19,1067
19968,1067_69,426.17,2018-12-16,1067
19969,1067_70,388.36,2018-10-19,1067
19970,1067_71,605.12,2018-05-02,1067
19971,1067_72,0.0,2018-10-15,1067
19972,1067_73,0.0,2018-11-21,1067
19973,1067_74,586.08,2018-09-17,1067
19974,1067_75,327.02,2018-05-10,1067
19975,1067_76,426.73,2018-08-08,1067
19976,1067_77,974.41,2018-11-03,1067
19977,1067_78,282.24,2018-09-21,1067
19978,1067_79,492.37,2018-09-27,1067
19979,1067_80,95.23,2018-05-31,1067
19980,1067_81,380.26,2018-05-05,1067
19981,1067_82,193.45,2018-04-21,1067
19982,1067_83,0.0,2018-08-19,1067
19983,1067_84,0.0,2018-11-01,1067
19984,1067_85,570.53,2018-12-06,1067
19985,1067_86,155.02,2018-05-24,1067
19986,1067_87,267.77,2018-04-29,1067
19987,1067_88,188.16,2018-05-31,1067
19988,1067_89,182.14,2018-06-26,1067
19989,1067_90,0.0,2018-05-30,1067
19990,1067_91,424.21,2018-06-02,1067
19991,1067_92,810.11,2018-09-05,1067
19992,1067_93,397.98,2018-10-11,1067
19993,1067_94,506.85,2018-08-29,1067
19994,1067_95,445.37,2018-08-27,1067
19995,1067_96,594.03,2018-04-27,1067
19996,1067_97,314.77,2018-10-28,1067
19997,1067_98,260.96,2018-06-09,1067
19998,1067_99,414.4,2018-06-24,1067
19999,1067_100,492.27,2018-11-27,1067
20000,1067_101,420.98,2018-05-01,1067
20001,1067_102,271.76,2018-04-14,1067
20002,1067_103,758.18,2018-05-11,1067
20003,1067_104,376.3,2018-05-27,1067
20004,1067_105,161.71,2018-10-21,1067
20005,1067_106,152.48,2018-10-09,1067
20006,1067_107,347.02,2018-10-30,1067
20007,1067_108,0.0,2018-09-09,1067
20008,1067_109,443.75,2018-05-24,1067
20009,1067_110,28.07,2018-09-09,1067
20010,1067_111,958.35,2018-11-26,1067
20011,1067_112,0.0,2018-05-04,1067
20012,1067_113,526.17,2018-04-09,1067
20013,1067_114,188.62,2018-05-06,1067
20014,1067_115,167.86,2018-09-25,1067
20015,1067_116,276.41,2018-12-06,1067
20016,1067_117,367.91,2018-10-01,1067
20017,1067_118,807.41,2018-08-28,1067
20018,1067_119,560.4,2018-05-27,1067
20019,1067_120,362.62,2018-09-08,1067
20020,1067_121,872.89,2018-06-11,1067
20021,1067_122,520.64,2018-10-08,1067
20022,1067_123,167.66,2018-07-09,1067
20023,1067_124,0.0,2018-06-29,1067
20024,1067_125,0.0,2018-06-21,1067
20025,1067_126,180.09,2018-07-12,1067
20026,1067_127,617.89,2018-12-09,1067
20027,1067_128,549.31,2018-05-17,1067
20028,1067_129,281.53,2018-11-04,1067
20029,1067_130,371.36,2018-06-19,1067
20030,1067_131,44.76,2018-11-18,1067
20031,1067_132,0.0,2018-06-26,1067
20032,1067_133,68.07,2018-08-19,1067
20033,1067_134,0.0,2018-09-12,1067
20034,1067_135,165.59,2018-08-19,1067
20035,1067_136,145.2,2018-10-31,1067
20036,1067_137,23.38,2018-11-30,1067
20037,1067_138,264.2,2018-12-16,1067
20038,1067_139,0.0,2018-10-12,1067
20039,1067_140,593.08,2018-04-13,1067
20040,1067_141,19.33,2018-06-13,1067
20041,1067_142,405.46,2018-04-30,1067
20042,1067_143,0.0,2018-09-20,1067
20043,1067_144,0.0,2018-06-19,1067
20044,1067_145,662.01,2018-08-11,1067
20045,1067_146,322.65,2018-11-06,1067
20046,1067_147,222.65,2018-08-19,1067
20047,1067_148,475.31,2018-05-08,1067
20048,1067_149,80.86,2018-10-09,1067
20049,1067_150,822.71,2018-05-17,1067
20050,1067_151,0.0,2018-10-31,1067
20051,1067_152,0.0,2018-09-11,1067
20052,1067_153,0.0,2018-11-27,1067
20053,1067_154,237.41,2018-08-04,1067
20054,1067_155,11.07,2018-09-10,1067
20055,1067_156,234.85,2018-11-09,1067
20056,1067_157,229.01,2018-09-15,1067
20057,1067_158,558.86,2018-11-05,1067
20058,1067_159,0.0,2018-08-08,1067
20059,1067_160,3.99,2018-08-06,1067
20060,1067_161,476.06,2018-06-26,1067
20061,1067_162,419.44,2018-06-19,1067
20062,1067_163,350.66,2018-05-15,1067
20063,1067_164,203.77,2018-05-09,1067
20064,1067_165,460.5,2018-08-09,1067
20065,1067_166,99.2,2018-05-29,1067
20066,1067_167,242.78,2018-12-16,1067
20067,1067_168,47.5,2018-08-07,1067
20068,1067_169,516.15,2018-10-23,1067
20069,1067_170,0.0,2018-05-27,1067
20070,1067_171,601.07,2018-11-23,1067
20071,1067_172,25.75,2018-12-05,1067
20072,1067_173,242.14,2018-05-28,1067
20073,1067_174,400.32,2018-05-22,1067
20074,1067_175,0.0,2018-07-12,1067
20075,1067_176,340.5,2018-05-11,1067
20076,1067_177,350.77,2018-07-11,1067
20077,1067_178,413.32,2018-06-23,1067
20078,1067_179,366.86,2018-05-22,1067
20079,1067_180,433.6,2018-12-29,1067
20080,1067_181,507.29,2018-12-08,1067
20081,1067_182,281.65,2018-05-21,1067
20082,1067_183,322.27,2018-09-17,1067
20083,1067_184,178.22,2018-12-28,1067
20084,1067_185,445.05,2018-08-06,1067
20085,1067_186,250.19,2018-05-21,1067
20086,1067_187,228.6,2018-11-21,1067
20087,1067_188,394.79,2018-05-18,1067
20088,1067_189,687.33,2018-05-29,1067
20089,1067_190,0.0,2018-08-09,1067
20090,1067_191,228.25,2018-08-06,1067
20091,1067_192,622.23,2018-11-22,1067
20092,1067_193,79.06,2018-08-21,1067
20093,1067_194,294.23,2018-06-01,1067
20094,1067_195,358.7,2018-10-31,1067
20095,1067_196,288.58,2018-05-21,1067
20096,1067_197,598.77,2018-11-20,1067
20097,1067_198,348.39,2018-12-15,1067
20098,1067_199,232.89,2018-09-10,1067
20099,1067_200,318.6,2018-07-05,1067
20100,1067_201,0.0,2018-11-05,1067
20101,1067_202,714.14,2018-08-19,1067
20102,1067_203,0.0,2018-11-10,1067
20103,1067_204,0.0,2018-11-03,1067
20104,1067_205,289.9,2018-09-12,1067
20105,1067_206,357.09,2018-05-04,1067
20106,1067_207,157.0,2018-12-22,1067
20107,1067_208,405.53,2018-07-01,1067
20108,1067_209,504.88,2018-08-14,1067
20109,1067_210,0.0,2018-08-21,1067
20110,1067_211,940.36,2018-08-13,1067
20111,1067_212,240.74,2018-10-15,1067
20112,1067_213,379.24,2018-09-04,1067
20113,1067_214,225.12,2018-08-07,1067
20114,1067_215,50.59,2018-10-09,1067
20115,1067_216,501.7,2018-10-22,1067
20116,1067_217,534.62,2018-09-27,1067
20117,1067_218,442.41,2018-10-16,1067
20118,1067_219,214.95,2018-09-06,1067
20119,1067_220,284.24,2018-08-20,1067
20120,1067_221,303.63,2018-08-17,1067
20121,1067_222,424.38,2018-08-22,1067
20122,1067_223,598.59,2018-05-03,1067
20123,1067_224,347.49,2018-10-04,1067
20124,1067_225,0.0,2018-07-07,1067
20125,1067_226,96.22,2018-05-02,1067
20126,1067_227,353.65,2018-06-08,1067
20127,1067_228,711.12,2018-10-29,1067
20128,1067_229,321.53,2018-12-30,1067
20129,1067_230,791.78,2018-12-05,1067
20130,1067_231,363.02,2018-11-14,1067
20131,1067_232,838.84,2018-09-25,1067
20132,1067_233,603.37,2018-12-12,1067
20133,1067_234,0.0,2018-07-26,1067
20134,1067_235,0.0,2018-12-06,1067
20135,1067_236,525.02,2018-10-30,1067
20136,1067_237,391.86,2018-05-05,1067
20137,1067_238,138.8,2018-04-26,1067
20138,1067_239,46.57,2018-09-28,1067
20139,1067_240,452.74,2018-06-18,1067
20140,1067_241,182.66,2018-11-05,1067
20141,1067_242,0.0,2018-10-26,1067
20142,1067_243,984.88,2018-11-10,1067
20143,1067_244,204.68,2018-06-25,1067
20144,1067_245,211.8,2018-09-13,1067
20145,1067_246,555.89,2018-09-24,1067
20146,1067_247,1189.37,2018-07-11,1067
20147,1067_248,371.12,2018-11-07,1067
20148,1067_249,285.22,2018-09-08,1067
20149,1067_250,0.0,2018-10-08,1067
20150,1067_251,58.18,2018-07-09,1067
20151,1067_252,0.0,2018-07-19,1067
20152,1067_253,258.24,2018-05-26,1067
20153,1067_254,540.12,2018-12-26,1067
20154,1067_255,0.0,2018-04-24,1067
20155,1067_256,314.12,2018-09-26,1067
20156,1067_257,248.21,2018-08-13,1067
20157,1067_258,0.0,2018-07-12,1067
20158,1067_259,273.56,2018-10-10,1067
20159,1067_260,0.0,2018-12-24,1067
20160,1067_261,136.43,2018-10-30,1067
20161,1067_262,787.46,2018-07-19,1067
20162,1067_263,507.28,2018-09-15,1067
20163,1067_264,0.0,2018-06-22,1067
20164,1067_265,251.22,2018-09-22,1067
20165,1067_266,1188.15,2018-08-18,1067
20166,1067_267,670.27,2018-08-16,1067
20167,1067_268,203.05,2018-09-03,1067
20168,1067_269,181.17,2018-12-15,1067
20169,1067_270,229.38,2018-08-31,1067
20170,1067_271,275.73,2018-11-24,1067
20171,1067_272,958.12,2018-12-26,1067
20172,1067_273,105.5,2018-06-14,1067
20173,1067_274,457.52,2018-06-02,1067
20174,1067_275,228.11,2018-09-01,1067
20175,1067_276,0.0,2018-04-19,1067
20176,1067_277,52.6,2018-10-09,1067
20177,1067_278,676.35,2018-11-20,1067
20178,1067_279,252.95,2018-06-01,1067
20179,1067_280,467.85,2018-10-18,1067
20180,1067_281,93.76,2018-05-22,1067
20181,1067_282,140.95,2018-09-08,1067
20182,1067_283,379.59,2018-09-17,1067
20183,1067_284,1139.74,2018-12-08,1067
20184,1067_285,0.0,2018-10-17,1067
20185,1067_286,0.0,2018-07-23,1067
20186,1067_287,535.91,2018-08-22,1067
20187,1067_288,29.24,2018-07-03,1067
20188,1067_289,163.77,2018-08-20,1067
20189,1067_290,298.43,2018-12-18,1067
20190,1067_291,300.45,2018-10-13,1067
20191,1067_292,581.96,2018-04-27,1067
20192,1067_293,594.04,2018-08-29,1067
20193,1067_294,226.3,2018-11-26,1067
20194,1067_295,261.42,2018-09-21,1067
20195,1067_296,260.33,2018-12-18,1067
20196,1067_297,165.43,2018-12-15,1067
20197,1067_298,488.26,2018-04-11,1067
20198,1067_299,35.86,2018-09-01,1067
20199,1067_300,219.16,2018-09-17,1067
20200,1067_301,249.55,2018-08-21,1067
20201,1067_302,117.51,2018-06-07,1067
20202,1067_303,156.53,2018-05-05,1067
20203,1067_304,254.34,2018-07-25,1067
20204,1067_305,737.74,2018-05-22,1067
20205,1067_306,24.41,2018-06-01,1067
20206,1067_307,171.11,2018-08-20,1067
20207,1067_308,0.0,2018-10-25,1067
20208,1067_309,635.93,2018-09-19,1067
20209,1067_310,82.35,2018-05-12,1067
20210,1067_311,659.99,2018-04-22,1067
20211,1067_312,155.57,2018-08-19,1067
20212,1067_313,515.72,2018-10-20,1067
20213,1067_314,305.38,2018-11-05,1067
20214,1067_315,970.72,2018-06-30,1067
20215,1067_316,262.44,2018-12-26,1067
20216,1067_317,41.09,2018-04-28,1067
20217,1067_318,0.0,2018-06-06,1067
20218,1067_319,291.8,2018-11-12,1067
20219,1067_320,783.06,2018-04-09,1067
20220,1067_321,379.79,2018-05-26,1067
20221,1067_322,216.03,2018-04-22,1067
20222,1067_323,126.49,2018-07-29,1067
20223,1067_324,45.24,2018-08-07,1067
20224,1067_325,0.0,2018-06-01,1067
20225,1067_326,613.27,2018-11-21,1067
20226,1067_327,262.29,2018-12-31,1067
20227,1067_328,0.0,2018-04-15,1067
20228,1067_329,628.28,2018-09-25,1067
20229,1067_330,317.51,2018-05-18,1067
20230,1067_331,63.94,2018-07-18,1067
20231,1067_332,194.29,2018-08-23,1067
20232,1067_333,647.22,2018-12-20,1067
20233,1067_334,196.76,2018-12-02,1067
20234,1067_335,534.26,2018-10-07,1067
20235,1067_336,774.91,2018-06-12,1067
20236,1067_337,168.43,2018-05-10,1067
20237,1067_338,201.43,2018-07-18,1067
20238,1067_339,161.74,2018-11-07,1067
20239,1067_340,606.43,2018-10-22,1067
20240,1067_341,478.8,2018-04-10,1067
20241,1067_342,102.98,2018-11-23,1067
20242,1067_343,242.52,2018-09-09,1067
20243,1067_344,112.21,2018-05-15,1067
20244,1067_345,115.58,2018-09-12,1067
20245,1067_346,471.34,2018-11-15,1067
20246,1067_347,615.45,2018-04-27,1067
20247,1067_348,45.71,2018-10-24,1067
20248,1067_349,344.65,2018-05-31,1067
20249,1067_350,176.98,2018-05-03,1067
20250,1068_0,330.78,2018-08-08,1068
20251,1068_1,16.26,2018-11-09,1068
20252,1068_2,0.0,2018-07-29,1068
20253,1068_3,292.31,2018-09-15,1068
20254,1068_4,14.11,2018-09-07,1068
20255,1068_5,370.61,2018-08-13,1068
20256,1068_6,0.0,2018-09-27,1068
20257,1068_7,0.0,2018-09-10,1068
20258,1068_8,778.89,2018-07-22,1068
20259,1068_9,528.84,2018-12-13,1068
20260,1068_10,130.87,2018-09-13,1068
20261,1068_11,268.09,2018-11-14,1068
20262,1068_12,464.47,2018-09-26,1068
20263,1068_13,380.23,2018-11-01,1068
20264,1068_14,99.99,2018-07-31,1068
20265,1068_15,680.83,2018-12-23,1068
20266,1068_16,879.08,2018-09-05,1068
20267,1068_17,0.0,2018-09-08,1068
20268,1068_18,0.0,2018-09-08,1068
20269,1068_19,684.55,2018-07-18,1068
20270,1068_20,406.76,2018-09-15,1068
20271,1068_21,645.0,2018-11-14,1068
20272,1068_22,141.01,2018-09-06,1068
20273,1068_23,294.55,2018-12-20,1068
20274,1068_24,771.31,2018-07-24,1068
20275,1068_25,278.86,2018-07-20,1068
20276,1068_26,389.65,2018-12-04,1068
20277,1068_27,420.31,2018-08-17,1068
20278,1068_28,51.09,2018-07-17,1068
20279,1068_29,343.71,2018-07-26,1068
20280,1068_30,172.41,2018-07-27,1068
20281,1068_31,359.8,2018-08-08,1068
20282,1068_32,1174.18,2018-11-16,1068
20283,1068_33,1027.54,2018-07-27,1068
20284,1068_34,36.04,2018-11-03,1068
20285,1068_35,0.0,2018-12-24,1068
20286,1068_36,563.57,2018-11-02,1068
20287,1068_37,293.02,2018-10-17,1068
20288,1068_38,181.76,2018-11-09,1068
20289,1068_39,262.44,2018-10-02,1068
20290,1068_40,666.48,2018-10-08,1068
20291,1068_41,269.1,2018-11-24,1068
20292,1068_42,372.59,2018-12-21,1068
20293,1068_43,287.41,2018-11-20,1068
20294,1068_44,75.05,2018-10-22,1068
20295,1068_45,212.55,2018-09-13,1068
20296,1068_46,546.64,2018-09-21,1068
20297,1068_47,611.31,2018-07-19,1068
20298,1068_48,750.37,2018-10-24,1068
20299,1068_49,847.51,2018-11-24,1068
20300,1068_50,196.77,2018-08-30,1068
20301,1068_51,272.92,2018-08-15,1068
20302,1068_52,530.14,2018-08-26,1068
20303,1068_53,379.36,2018-11-05,1068
20304,1068_54,414.93,2018-08-27,1068
20305,1068_55,81.54,2018-12-23,1068
20306,1068_56,0.0,2018-11-21,1068
20307,1068_57,271.21,2018-09-05,1068
20308,1068_58,198.59,2018-10-04,1068
20309,1068_59,288.11,2018-11-01,1068
20310,1068_60,0.0,2018-11-30,1068
20311,1068_61,24.95,2018-12-03,1068
20312,1068_62,487.57,2018-10-22,1068
20313,1068_63,534.05,2018-08-28,1068
20314,1068_64,575.75,2018-07-26,1068
20315,1068_65,422.03,2018-10-29,1068
20316,1068_66,695.87,2018-08-24,1068
20317,1068_67,0.0,2018-12-29,1068
20318,1068_68,0.0,2018-11-25,1068
20319,1068_69,91.37,2018-08-08,1068
20320,1068_70,538.23,2018-10-16,1068
20321,1068_71,0.0,2018-11-18,1068
20322,1068_72,599.01,2018-10-19,1068
20323,1068_73,582.67,2018-10-02,1068
20324,1068_74,101.27,2018-09-28,1068
20325,1068_75,475.71,2018-12-21,1068
20326,1068_76,358.87,2018-08-30,1068
20327,1068_77,27.62,2018-11-20,1068
20328,1068_78,652.55,2018-09-30,1068
20329,1068_79,352.54,2018-09-06,1068
20330,1068_80,323.31,2018-10-25,1068
20331,1068_81,234.44,2018-09-18,1068
20332,1068_82,179.38,2018-08-20,1068
20333,1068_83,116.19,2018-11-11,1068
20334,1068_84,0.0,2018-08-20,1068
20335,1068_85,0.0,2018-11-24,1068
20336,1068_86,344.42,2018-11-04,1068
20337,1068_87,107.45,2018-07-29,1068
20338,1068_88,228.72,2018-11-12,1068
20339,1068_89,311.65,2018-08-08,1068
20340,1068_90,773.47,2018-09-09,1068
20341,1068_91,295.31,2018-08-17,1068
20342,1068_92,274.4,2018-09-15,1068
20343,1068_93,258.93,2018-08-07,1068
20344,1068_94,272.83,2018-07-22,1068
20345,1068_95,125.77,2018-10-06,1068
20346,1068_96,462.69,2018-07-23,1068
20347,1068_97,295.2,2018-10-02,1068
20348,1068_98,559.3,2018-09-05,1068
20349,1068_99,456.75,2018-09-14,1068
20350,1068_100,372.45,2018-11-16,1068
20351,1068_101,892.8,2018-10-09,1068
20352,1068_102,699.37,2018-09-15,1068
20353,1068_103,0.0,2018-07-31,1068
20354,1068_104,800.46,2018-08-31,1068
20355,1068_105,364.05,2018-10-30,1068
20356,1068_106,0.0,2018-12-16,1068
20357,1068_107,328.44,2018-12-23,1068
20358,1068_108,102.31,2018-08-13,1068
20359,1068_109,338.34,2018-11-20,1068
20360,1068_110,100.5,2018-12-08,1068
20361,1068_111,147.03,2018-08-24,1068
20362,1068_112,129.34,2018-09-08,1068
20363,1068_113,0.0,2018-08-04,1068
20364,1068_114,750.28,2018-12-15,1068
20365,1068_115,0.0,2018-09-04,1068
20366,1068_116,665.85,2018-10-30,1068
20367,1068_117,0.0,2018-08-15,1068
20368,1068_118,589.44,2018-11-17,1068
20369,1068_119,735.9,2018-12-15,1068
20370,1068_120,491.59,2018-07-24,1068
20371,1068_121,413.5,2018-09-01,1068
20372,1068_122,637.37,2018-10-24,1068
20373,1068_123,0.0,2018-09-03,1068
20374,1068_124,656.31,2018-08-13,1068
20375,1068_125,169.41,2018-10-09,1068
20376,1068_126,46.47,2018-08-10,1068
20377,1068_127,362.46,2018-08-06,1068
20378,1068_128,0.0,2018-09-07,1068
20379,1068_129,564.71,2018-08-31,1068
20380,1068_130,14.64,2018-10-01,1068
20381,1068_131,0.0,2018-09-28,1068
20382,1068_132,196.71,2018-11-17,1068
20383,1068_133,671.69,2018-10-02,1068
20384,1068_134,132.26,2018-10-12,1068
20385,1068_135,0.0,2018-12-08,1068
20386,1068_136,0.0,2018-10-29,1068
20387,1068_137,228.71,2018-12-21,1068
20388,1068_138,378.14,2018-10-30,1068
20389,1068_139,0.0,2018-08-08,1068
20390,1068_140,527.15,2018-09-07,1068
20391,1068_141,724.62,2018-09-07,1068
20392,1068_142,372.79,2018-08-28,1068
20393,1068_143,182.86,2018-09-15,1068
20394,1068_144,206.62,2018-12-02,1068
20395,1068_145,543.0,2018-09-17,1068
20396,1068_146,240.21,2018-08-10,1068
20397,1068_147,250.98,2018-10-09,1068
20398,1068_148,390.58,2018-10-25,1068
20399,1068_149,0.0,2018-08-24,1068
20400,1068_150,235.94,2018-09-04,1068
20401,1068_151,584.57,2018-08-14,1068
20402,1068_152,326.29,2018-12-26,1068
20403,1068_153,786.38,2018-10-21,1068
20404,1068_154,201.29,2018-12-14,1068
20405,1068_155,809.82,2018-08-24,1068
20406,1068_156,549.34,2018-10-14,1068
20407,1068_157,492.91,2018-11-10,1068
20408,1068_158,68.45,2018-12-01,1068
20409,1068_159,55.45,2018-10-22,1068
20410,1068_160,49.25,2018-10-28,1068
20411,1068_161,869.95,2018-09-26,1068
20412,1068_162,324.99,2018-08-19,1068
20413,1068_163,305.53,2018-07-21,1068
20414,1068_164,760.45,2018-10-02,1068
20415,1068_165,194.14,2018-11-01,1068
20416,1068_166,705.74,2018-11-28,1068
20417,1068_167,463.7,2018-12-20,1068
20418,1068_168,351.67,2018-08-29,1068
20419,1068_169,254.73,2018-11-28,1068
20420,1068_170,0.0,2018-12-30,1068
20421,1068_171,460.94,2018-11-21,1068
20422,1068_172,16.85,2018-12-02,1068
20423,1068_173,220.65,2018-12-07,1068
20424,1068_174,331.82,2018-10-26,1068
20425,1068_175,279.55,2018-08-25,1068
20426,1068_176,263.05,2018-10-24,1068
20427,1068_177,386.97,2018-10-30,1068
20428,1068_178,582.18,2018-11-25,1068
20429,1068_179,0.0,2018-12-05,1068
20430,1068_180,799.07,2018-10-26,1068
20431,1068_181,403.4,2018-10-31,1068
20432,1068_182,226.07,2018-11-09,1068
20433,1068_183,158.36,2018-08-22,1068
20434,1068_184,518.67,2018-07-20,1068
20435,1068_185,974.29,2018-09-23,1068
20436,1068_186,1063.39,2018-09-23,1068
20437,1068_187,0.0,2018-10-16,1068
20438,1068_188,271.59,2018-12-22,1068
20439,1068_189,182.94,2018-12-01,1068
20440,1068_190,0.0,2018-08-02,1068
20441,1068_191,414.69,2018-09-29,1068
20442,1068_192,55.88,2018-12-26,1068
20443,1068_193,166.11,2018-11-03,1068
20444,1068_194,0.0,2018-12-06,1068
20445,1068_195,106.27,2018-12-19,1068
20446,1068_196,222.39,2018-08-02,1068
20447,1068_197,187.72,2018-11-27,1068
20448,1068_198,550.05,2018-10-09,1068
20449,1068_199,238.56,2018-11-30,1068
20450,1068_200,504.54,2018-10-01,1068
20451,1068_201,102.35,2018-10-26,1068
20452,1068_202,0.0,2018-10-15,1068
20453,1068_203,442.99,2018-10-26,1068
20454,1068_204,0.0,2018-12-21,1068
20455,1068_205,0.0,2018-11-25,1068
20456,1068_206,422.16,2018-08-15,1068
20457,1068_207,0.0,2018-08-31,1068
20458,1068_208,461.44,2018-09-06,1068
20459,1068_209,381.75,2018-07-18,1068
20460,1068_210,67.67,2018-08-07,1068
20461,1068_211,500.32,2018-07-17,1068
20462,1068_212,74.92,2018-10-08,1068
20463,1068_213,1006.5,2018-11-15,1068
20464,1068_214,467.2,2018-09-30,1068
20465,1068_215,0.0,2018-08-13,1068
20466,1068_216,257.66,2018-12-17,1068
20467,1068_217,62.68,2018-11-26,1068
20468,1068_218,165.9,2018-12-05,1068
20469,1068_219,135.55,2018-11-09,1068
20470,1068_220,0.0,2018-09-14,1068
20471,1068_221,726.62,2018-12-01,1068
20472,1068_222,554.47,2018-10-26,1068
20473,1068_223,338.09,2018-11-15,1068
20474,1068_224,258.42,2018-11-05,1068
20475,1068_225,74.88,2018-10-05,1068
20476,1068_226,560.34,2018-08-11,1068
20477,1068_227,314.64,2018-11-23,1068
20478,1068_228,238.88,2018-11-02,1068
20479,1068_229,1248.13,2018-10-29,1068
